51.50316372,-0.12718792
51.51003353,-0.14558787
51.51006898,-0.14563590
51.50912141,-0.14442271
51.50905687,-0.14470710
51.51006697,-0.14570212
51.51008198,-0.14555552
51.50926432,-0.14467601
51.50910699,-0.14466377
51.50263474,-0.14009639
51.50755743,-0.13000801
51.50738317,-0.13030004
51.50595112,-0.14630369
51.51321589,-0.13703867
51.51362526,-0.13733329
51.50227038,-0.12971833
51.50227767,-0.13009669
51.51338017,-0.13727747
51.51336500,-0.13757947
51.50995072,-0.13470766
51.50881262,-0.13206334
51.51015054,-0.13491084
51.50120554,-0.12375486
51.51330859,-0.13770612
51.50996471,-0.14934783
51.50123287,-0.12952471
51.50081587,-0.12956972
51.50029468,-0.13052073
51.50661271,-0.13691009
51.50113958,-0.12670378
51.51214979,-0.12620221
51.50293481,-0.14276292
51.50021514,-0.14176447
51.50412404,-0.13805891
51.50135256,-0.12954541
51.50215228,-0.12930628
51.50411146,-0.14917047
51.50228924,-0.12405770
51.50186117,-0.12949303
51.50240273,-0.12422919
51.50162103,-0.12959504
51.50119582,-0.12530669
51.50165632,-0.12427479
51.50120621,-0.12506881
51.51062546,-0.12546980
51.50161659,-0.12955790
51.50248982,-0.12411838
51.51164579,-0.15040856
51.50991744,-0.13037388
51.51111664,-0.14997253
51.51027367,-0.14721237
51.51009790,-0.12955262
51.50187450,-0.15189249
51.50272250,-0.13867591
51.50205530,-0.15165252
51.50659217,-0.14702696
51.50526632,-0.15083863
51.50237633,-0.15068022
51.50186528,-0.12934349
51.50124200,-0.12834714
51.50088946,-0.14081530
51.50096297,-0.14082603
51.50155498,-0.12686874
51.50199872,-0.12742412
51.51277190,-0.13743044
51.50151601,-0.12809342
51.51058472,-0.12510678
51.51094699,-0.12512807
51.50187693,-0.14428759
51.50032494,-0.13964661
51.50194617,-0.14303123
51.50212126,-0.14678196
51.50179546,-0.14722679
51.50186612,-0.14670351
51.50848740,-0.12466966
51.50512148,-0.14837352
51.50699224,-0.12349628
51.50665772,-0.12861963
51.50880223,-0.15142042
51.50450566,-0.14830336
51.50921277,-0.15037377
51.50210626,-0.12820699
51.50168666,-0.12647621
51.49928642,-0.15190682
51.50330571,-0.14180898
51.50228203,-0.14826522
51.50644213,-0.14278706
51.51250183,-0.15070226
51.50120068,-0.12740342
51.51223613,-0.15052658
51.50186360,-0.12952044
51.51307507,-0.12934492
51.51307742,-0.12903873
51.51294406,-0.13543630
51.50750421,-0.12369300
51.50916659,-0.14468506
51.50882528,-0.14539199
51.51031759,-0.14617151
51.50981292,-0.14548059
51.50733917,-0.14946970
51.51221517,-0.13420248
51.50986212,-0.14681121
51.50944789,-0.14634468
51.50172270,-0.14996943
51.50154459,-0.15000782
51.50180367,-0.15113552
51.50042376,-0.14190797
51.50312248,-0.15018879
51.50305124,-0.15020270
51.50345047,-0.15132487
51.50340160,-0.15130660
51.50307370,-0.15112923
51.50230030,-0.13935903
51.50274362,-0.13483607
51.51284197,-0.14167252
51.50401071,-0.15141623
51.50554292,-0.15184991
51.51315520,-0.12420606
51.51033260,-0.12411227
51.51129308,-0.13734419
51.50031010,-0.14283509
51.51333147,-0.14227769
51.50977897,-0.12806433
51.50976724,-0.12547500
51.51372416,-0.12689749
51.50548492,-0.13111543
51.51331219,-0.12632702
51.50260892,-0.12440538
51.51068153,-0.12501919
51.50261328,-0.12455860
51.50680566,-0.12918231
51.51265480,-0.14480006
51.49949681,-0.12939387
51.50679149,-0.14690869
51.50951276,-0.13461529
51.51345452,-0.13049391
51.50518686,-0.13629830
51.51316618,-0.13119992
51.51289670,-0.13201992
51.51211383,-0.15060578
51.51118168,-0.12775152
51.51092989,-0.12702280
51.51093861,-0.12774280
51.50292433,-0.15170842
51.51278933,-0.12685751
51.50378951,-0.13994308
51.51199020,-0.12695557
51.51253989,-0.12679934
51.51223126,-0.12615309
51.51258347,-0.12631310
51.50560646,-0.14176229
51.50056080,-0.12617162
51.50431431,-0.13971593
51.50466148,-0.13920086
51.50481697,-0.13341048
51.49986242,-0.14260207
51.50065049,-0.14162583
51.50595833,-0.12697267
51.50041680,-0.14135753
51.50494974,-0.13354694
51.50777796,-0.15094961
51.51304263,-0.14333457
51.51301656,-0.14345208
51.50998357,-0.14559450
51.51297189,-0.14337078
51.50120227,-0.13971610
51.50115198,-0.13995549
51.50368390,-0.13604566
51.50410618,-0.13280380
51.50223434,-0.13951653
51.50212772,-0.13940547
51.50152648,-0.13936314
51.51303987,-0.14649463
51.49932263,-0.12959101
51.51351059,-0.14747548
51.50085920,-0.12368948
51.51072336,-0.13396469
51.51354731,-0.12355680
51.51018248,-0.13437624
51.50055443,-0.13246014
51.50050062,-0.13382949
51.50074889,-0.13165791
51.50057572,-0.13177341
51.51160899,-0.13233290
51.51129249,-0.13207641
51.50609077,-0.13967880
51.50541644,-0.13829470
51.51101807,-0.14257039
51.50239979,-0.13948283
51.50850819,-0.13490438
51.50840803,-0.13440021
51.50862168,-0.13458260
51.51332032,-0.13778692
51.50462888,-0.14244759
51.49939614,-0.14289401
51.51329049,-0.13757939
51.50393494,-0.14964874
51.50288310,-0.15017889
51.51351990,-0.13788750
51.50304034,-0.14943106
51.49961030,-0.12955941
51.50164827,-0.12955313
51.50165808,-0.12421838
51.50229234,-0.12419189
51.50132591,-0.12948708
51.50206519,-0.12946252
51.51310969,-0.13876576
51.50311988,-0.12415200
51.50181759,-0.12417932
51.50995516,-0.13012100
51.51022749,-0.14739878
51.50877582,-0.14406371
51.51002381,-0.12967584
51.51028649,-0.14941614
51.51215809,-0.15054502
51.51008449,-0.12976200
51.50205630,-0.12741490
51.50183494,-0.15184010
51.50164861,-0.12679607
51.50083548,-0.14158409
51.50260968,-0.15100091
51.51342828,-0.13738082
51.51123901,-0.12516419
51.51331437,-0.13759422
51.49969160,-0.13220030
51.51087801,-0.12531926
51.51037350,-0.12493487
51.51063149,-0.12515187
51.51121378,-0.12523477
51.51075119,-0.13952851
51.50171239,-0.14290248
51.50471001,-0.14788267
51.50293196,-0.12447101
51.50285217,-0.12447076
51.50284680,-0.12437437
51.50634138,-0.12779360
51.50610099,-0.12770777
51.50207944,-0.12930896
51.51155929,-0.13542959
51.51281993,-0.15086730
51.50154409,-0.12464527
51.50208581,-0.12821269
51.50161692,-0.12685868
51.50119263,-0.12755371
51.51021030,-0.13902241
51.50164199,-0.12780047
51.51304573,-0.13535181
51.51385191,-0.14069729
51.51132292,-0.12516176
51.51188358,-0.15086629
51.51465749,-0.13581583
51.51136826,-0.15057092
51.50080430,-0.12582561
51.51160564,-0.12338270
51.50683189,-0.12310644
51.50590033,-0.14071950
51.51008449,-0.12952672
51.51030183,-0.13016056
51.50743648,-0.15134398
51.50960890,-0.14663536
51.51032782,-0.13021932
51.51035959,-0.13024681
51.51039227,-0.13025193
51.51043318,-0.13022837
51.51046411,-0.13006032
51.51041541,-0.13024287
51.50481169,-0.15117399
51.50546170,-0.15137189
51.50481588,-0.15122822
51.50507999,-0.15029867
51.50532768,-0.15103402
51.51354597,-0.13592178
51.51367052,-0.13552113
51.50803302,-0.14829841
51.50959683,-0.14579826
51.50904229,-0.14511187
51.50880759,-0.14680702
51.50844700,-0.14887769
51.50924169,-0.14733282
51.50771250,-0.14739711
51.50757889,-0.14776189
51.50089432,-0.14853059
51.50314511,-0.15091977
51.50338500,-0.15101826
51.50310832,-0.15113041
51.50624977,-0.12423732
51.50839721,-0.13870860
51.50333169,-0.15088742
51.50264379,-0.13868110
51.51291741,-0.13615580
51.50277723,-0.13881622
51.50874397,-0.13762817
51.50498293,-0.15122663
51.51007359,-0.12476924
51.50700188,-0.12867764
51.51042010,-0.12379350
51.51026889,-0.12365579
51.50983756,-0.13186787
51.51100608,-0.12703998
51.51111287,-0.12584690
51.51320130,-0.15157037
51.50556103,-0.14461591
51.50029552,-0.12754172
51.49962614,-0.15133476
51.50552189,-0.15108137
51.50123437,-0.12754709
51.50539280,-0.12714702
51.50921529,-0.13337033
51.50165087,-0.12423498
51.50135809,-0.12969922
51.50642948,-0.12803868
51.50182329,-0.12955262
51.50143772,-0.12794263
51.50206410,-0.12944567
51.50293012,-0.12420329
51.50665663,-0.12808009
51.51092209,-0.14593212
51.51132627,-0.14612918
51.50292953,-0.12404278
51.50188707,-0.12961800
51.51181041,-0.14394888
51.50881472,-0.12409399
51.50265628,-0.14118033
51.50786438,-0.12430429
51.51183061,-0.12714643
51.50770059,-0.12454041
51.50522248,-0.13748433
51.50297111,-0.14120372
51.50223258,-0.15171438
51.50430307,-0.14034390
51.51117992,-0.12839726
51.50933850,-0.13560813
51.51260392,-0.12700084
51.51275069,-0.12685650
51.51243226,-0.12699279
51.50119280,-0.12755320
51.50021388,-0.14306677
51.51005499,-0.13352330
51.49973552,-0.14248414
51.50632487,-0.13194800
51.49968741,-0.14258548
51.50867172,-0.14542602
51.50868513,-0.14557463
51.50873366,-0.14555393
51.50869703,-0.14549232
51.51040359,-0.12771782
51.50876836,-0.14540372
51.50796622,-0.14968243
51.50872428,-0.14542619
51.51331370,-0.14869664
51.49970602,-0.12874201
51.49933260,-0.12938549
51.51075211,-0.14825542
51.51244777,-0.12618327
51.51253050,-0.12700109
51.51274290,-0.12647018
51.51007996,-0.13490606
51.50245512,-0.13955508
51.50460708,-0.14216739
51.50559053,-0.12670244
51.50206452,-0.12611244
51.50680834,-0.14682462
51.50634197,-0.12870002
51.50693700,-0.12491190
51.51172148,-0.13724562
51.50304830,-0.14927256
51.51297139,-0.12693018
51.51364211,-0.13748668
51.50309876,-0.14926602
51.50311770,-0.15089454
51.50878111,-0.14436948
51.50808381,-0.12419298
51.50190937,-0.15006356
51.51365057,-0.13936657
51.49964232,-0.13057262
51.50113807,-0.14397536
51.51377077,-0.13946322
51.51120624,-0.15003112
51.51089754,-0.12972831
51.51075513,-0.13404398
51.50996673,-0.14702864
51.50585020,-0.14919704
51.50259593,-0.15059330
51.51294532,-0.12588562
51.50249853,-0.15100962
51.51256553,-0.12680436
51.50210567,-0.12820833
51.51256528,-0.12700402
51.51328261,-0.13768449
51.51244056,-0.12667713
51.51326232,-0.13766840
51.50126991,-0.12819199
51.51347212,-0.13790561
51.50168691,-0.14367831
51.49964810,-0.13385933
51.51047291,-0.12504660
51.50150561,-0.12679523
51.51117431,-0.13538433
51.51102972,-0.12557373
51.51155627,-0.13461839
51.50197500,-0.12642978
51.50134678,-0.12942681
51.50166520,-0.14719619
51.50902284,-0.15000639
51.50975986,-0.12954994
51.50153763,-0.14747967
51.51079394,-0.13942550
51.50781383,-0.12314558
51.50968652,-0.13002159
51.50948418,-0.12950661
51.49955623,-0.14840973
51.50773664,-0.12322906
51.50780738,-0.12316888
51.50959046,-0.13438144
51.50253323,-0.12455014
51.50253323,-0.12418100
51.50125181,-0.12783366
51.50099641,-0.14077230
51.50312827,-0.12619173
51.50166780,-0.12679338
51.50116514,-0.12529470
51.49958716,-0.14320783
51.50182278,-0.12952664
51.50074931,-0.14090113
51.50193477,-0.13123839
51.50139757,-0.12956469
51.50299667,-0.12403180
51.50896157,-0.15149427
51.50080941,-0.14084741
51.51150321,-0.15144196
51.51176573,-0.15157524
51.51097817,-0.12582066
51.50834977,-0.14621082
51.51089930,-0.15113443
51.51109267,-0.15123267
51.49825771,-0.12572486
51.51075027,-0.14676796
51.51030494,-0.13005319
51.51039672,-0.12997323
51.51043066,-0.12999326
51.51033033,-0.13000164
51.51036101,-0.12997683
51.51046847,-0.13014933
51.50216192,-0.12772000
51.50992901,-0.14028917
51.50517949,-0.15033999
51.51006303,-0.13966447
51.50472359,-0.15156560
51.50498142,-0.15109252
51.50503004,-0.15033664
51.50886283,-0.12467218
51.50984326,-0.14374629
51.50219997,-0.14991302
51.50886811,-0.14412439
51.50930841,-0.14318462
51.50055561,-0.14128729
51.50054102,-0.14089418
51.50061571,-0.14112644
51.50343764,-0.15138756
51.50513783,-0.12730728
51.50194482,-0.14169498
51.50118333,-0.12740627
51.51086141,-0.14263409
51.50155004,-0.12542412
51.49922750,-0.14391158
51.50791282,-0.12419969
51.49978749,-0.14305763
51.50774301,-0.12448409
51.49958381,-0.14340699
51.50766581,-0.12458601
51.49868351,-0.14610990
51.49889038,-0.14687659
51.50782766,-0.12436070
51.49935431,-0.14469981
51.49923529,-0.15101641
51.49933487,-0.15084869
51.50540622,-0.13116614
51.50132892,-0.14588409
51.50531510,-0.14686067
51.50253189,-0.14948831
51.50491923,-0.14616136
51.50208983,-0.15033564
51.50161743,-0.14642489
51.50139296,-0.14627041
51.50863492,-0.12384824
51.51124932,-0.14651642
51.51116668,-0.14695128
51.51079461,-0.14199371
51.51103324,-0.14134211
51.51145569,-0.14177520
51.51169633,-0.14114438
51.51199959,-0.14147379
51.51123709,-0.14078094
51.51156230,-0.14102141
51.50480180,-0.13834801
51.50508234,-0.13867524
51.50519583,-0.13968911
51.50207751,-0.15154732
51.50579589,-0.14753658
51.51264868,-0.12715037
51.49973946,-0.15113410
51.50111753,-0.15171220
51.51278497,-0.12887813
51.50749021,-0.13270891
51.50996287,-0.13440683
51.50963489,-0.13462493
51.51382240,-0.15148362
51.51009757,-0.14686310
51.50744109,-0.13721938
51.50961259,-0.14595542
51.51003277,-0.14898464
51.50921017,-0.14468799
51.50884238,-0.14556088
51.50928528,-0.14408131
51.50915678,-0.14464122
51.50912250,-0.14470601
51.50902963,-0.12443271
51.50853459,-0.12463546
51.50879720,-0.12414009
51.51378477,-0.15186223
51.50881321,-0.14414786
51.50648019,-0.14672706
51.51192382,-0.12377221
51.50121753,-0.13073187
51.50809270,-0.12385670
51.50701831,-0.12535891
51.50716323,-0.12527869
51.50786589,-0.12566694
51.50743832,-0.12486169
51.50730472,-0.12731876
51.50764871,-0.12604564
51.50728133,-0.12805251
51.50712853,-0.12776619
51.51040577,-0.12559771
51.50203870,-0.12806701
51.51067852,-0.12457528
51.50632831,-0.14772962
51.50235160,-0.12491919
51.50015076,-0.12773551
51.50110462,-0.12791019
51.50045838,-0.12582561
51.49991238,-0.12841268
51.50065217,-0.12789686
51.50061629,-0.12843498
51.51187562,-0.12564397
51.50054932,-0.12582561
51.50558659,-0.13935853
51.50425597,-0.14179850
51.50824240,-0.13920631
51.50897221,-0.14502411
51.50959013,-0.14590974
51.50969264,-0.14576532
51.50856318,-0.13911143
51.50892896,-0.13927773
51.50847097,-0.13902032
51.50833871,-0.13889660
51.50094914,-0.14132517
51.50174391,-0.14218348
51.50048160,-0.14204401
51.50047690,-0.14118587
51.49992923,-0.14289184
51.51087130,-0.12841520
51.51093307,-0.12964181
51.51104179,-0.12934458
51.51282856,-0.12614412
51.51288530,-0.12598948
51.51261247,-0.12653430
51.50209637,-0.12805914
51.50730178,-0.15073034
51.50152590,-0.12684443
51.50747814,-0.15077317
51.50198363,-0.12656808
51.51059369,-0.12507987
51.51014652,-0.12553300
51.50116824,-0.12655953
51.50217332,-0.12929387
51.50199470,-0.12642659
51.51102628,-0.12520191
51.50214767,-0.12889707
51.50203443,-0.14713517
51.50895738,-0.14998066
51.50213501,-0.14007124
51.50811659,-0.12618058
51.50132591,-0.14658574
51.50992004,-0.13556932
51.50357762,-0.14981294
51.50192882,-0.12474728
51.50190987,-0.12426591
51.50200350,-0.12479279
51.50320789,-0.12794573
51.50026233,-0.15029079
51.50881396,-0.12310736
51.50476014,-0.12644109
51.50303120,-0.12365269
51.51270149,-0.14627620
51.50183552,-0.12482121
51.49910638,-0.15093980
51.50674950,-0.14292872
51.50649729,-0.14034458
51.51277290,-0.13948007
51.51194754,-0.13847072
51.51328956,-0.14018741
51.50586370,-0.13134107
51.50384953,-0.13619050
51.50431037,-0.12558681
51.50674590,-0.15052792
51.51095529,-0.12541674
51.50777377,-0.12703336
51.50029552,-0.12960241
51.51270199,-0.13832051
51.51096618,-0.13877741
51.51396372,-0.14144327
51.51305303,-0.14068270
51.51072772,-0.12524223
51.51034810,-0.13828053
51.51046654,-0.13742927
51.50484312,-0.12583081
51.50053734,-0.14163991
51.50033659,-0.14144336
51.50300497,-0.13780100
51.49979478,-0.14217108
51.49989176,-0.14229848
51.50015160,-0.14167478
51.50685687,-0.12375612
51.50032326,-0.14101722
51.50043013,-0.14114304
51.50599898,-0.14165207
51.51314950,-0.13504679
51.50974108,-0.14679110
51.50790277,-0.12422391
51.50780428,-0.12438753
51.50792816,-0.12417831
51.50892351,-0.12323594
51.50951393,-0.12413951
51.51076150,-0.12550249
51.51076728,-0.12543283
51.51368066,-0.12702422
51.51085831,-0.12700503
51.50644247,-0.14697718
51.50187500,-0.12957727
51.50159790,-0.12745690
51.50133278,-0.12965513
51.49973670,-0.14785820
51.50304881,-0.12392577
51.50210986,-0.12941843
51.49915960,-0.14654500
51.50296700,-0.12553702
51.50698268,-0.12865509
51.50689032,-0.12864629
51.50704320,-0.12907326
51.50284546,-0.12996619
51.50309097,-0.13039157
51.50900063,-0.12308674
51.50996840,-0.13043147
51.50253173,-0.14985519
51.50265360,-0.14951706
51.50341593,-0.14093827
51.50075811,-0.12872256
51.50041161,-0.13908729
51.50049140,-0.13837961
51.50216980,-0.14102267
51.50709534,-0.14209321
51.50541544,-0.14446244
51.50180988,-0.14000670
51.50176369,-0.14001500
51.50201959,-0.14008448
51.51396171,-0.14999148
51.51122669,-0.12878962
51.50348726,-0.15026732
51.50958418,-0.14585752
51.51069863,-0.12696379
51.50873852,-0.12500251
51.50183863,-0.13928460
51.50780746,-0.12335412
51.50175036,-0.14029261
51.50315668,-0.14052018
51.51511330,-0.14204250
51.51050769,-0.12510309
51.50822949,-0.12444771
51.51224300,-0.12309043
51.50054941,-0.12617740
51.50619302,-0.14666487
51.50718117,-0.14358234
51.51007829,-0.14677601
51.50199528,-0.13098341
51.50971921,-0.14581108
51.50043130,-0.13891236
51.50752868,-0.12770232
51.51066879,-0.13558374
51.51032497,-0.13522826
51.49970518,-0.12869641
51.50772582,-0.13116270
51.50234640,-0.12418619
51.50749918,-0.12866138
51.50198288,-0.12422400
51.50254120,-0.15009826
51.50200962,-0.12496211
51.51312377,-0.14970381
51.50956791,-0.12333199
51.51191962,-0.12549830
51.50035788,-0.12489589
51.51226856,-0.12591211
51.50031731,-0.12562377
51.50056097,-0.12486077
51.50179923,-0.15181714
51.50301754,-0.13905980
51.50248680,-0.14378350
51.50639318,-0.12741893
51.50077471,-0.14919670
51.50069106,-0.14913602
51.50965676,-0.14574881
51.50820158,-0.13917052
51.51004149,-0.14562023
51.50697019,-0.12916982
51.50934470,-0.13751384
51.50892997,-0.13705803
51.50989900,-0.13510706
51.51004216,-0.13490824
51.50327411,-0.14148342
51.50589387,-0.14218256
51.50449854,-0.14187553
51.51060677,-0.13082231
51.50738971,-0.12730460
51.50737839,-0.12710201
51.50728368,-0.12717007
51.50723984,-0.12666439
51.50734294,-0.12827841
51.50703574,-0.12797423
51.50709240,-0.12808386
51.50054932,-0.12594371
51.50045997,-0.12594363
51.50770680,-0.12721013
51.50762398,-0.12741180
51.51281397,-0.12612627
51.51278380,-0.12608922
51.50326883,-0.15051367
51.51268003,-0.12643120
51.51261147,-0.12665961
51.51061582,-0.12473772
